1455.62,QQQ,SOXX,TQQQ,SOXL,TECL,SGOV
2014-06-16,92.4,28.66,1.47,,2.73,
2014-06-17,92.45,28.87,1.48,,2.74,
2014-06-18,92.97,28.75,1.5,,2.79,
2014-06-19,92.91,28.79,1.5,,2.77,
2014-06-20,92.77,28.88,1.5,,2.75,
2014-06-23,92.79,28.77,1.5,,2.77,
2014-06-24,92.7,28.46,1.5,,2.73,
2014-06-25,93.29,28.58,1.53,,2.77,
2014-06-26,93.34,28.45,1.53,,2.75,
2014-06-27,93.75,28.49,1.55,,2.8,
2014-06-30,93.91,28.8,1.56,,2.81,
2014-07-01,94.94,29.19,1.61,,2.89,
2014-07-02,95.1,29.27,1.62,,2.9,
2014-07-03,95.7,29.45,1.65,,2.94,
2014-07-07,95.41,29.26,1.63,,2.94,
2014-07-08,94.26,29.1,1.57,,2.87,
2014-07-09,94.96,29.28,1.61,,2.9,
2014-07-10,94.66,29.14,1.6,,2.89,
2014-07-11,95.27,29.14,1.62,,2.92,
2014-07-14,95.84,29.28,1.65,,2.99,
2014-07-15,95.51,29.2,1.64,,2.98,
2014-07-16,95.89,29.54,1.66,,3.05,
2014-07-17,94.62,28.77,1.59,,2.94,
2014-07-18,96.12,29.15,1.66,,3.05,
2014-07-21,96.0,29.24,1.66,,3.03,
2014-07-22,96.61,29.43,1.69,,3.11,
2014-07-23,97.23,28.75,1.72,,3.13,
2014-07-24,97.12,28.49,1.72,,3.11,
2014-07-25,96.74,27.92,1.7,,3.1,
2014-07-28,96.77,27.9,1.7,,3.12,
2014-07-29,96.6,27.85,1.69,,3.11,
2014-07-30,96.98,28.12,1.71,,3.12,
2014-07-31,95.02,27.55,1.61,,2.93,
2014-08-01,94.67,27.64,1.59,,2.89,
2014-08-04,95.32,27.76,1.62,,2.95,
2014-08-05,94.59,27.46,1.58,,2.87,
2014-08-06,94.52,27.55,1.58,,2.84,
2014-08-07,94.22,27.18,1.56,,2.81,
2014-08-08,94.9,27.52,1.6,,2.86,
2014-08-11,95.46,27.77,1.63,,2.9,
2014-08-12,95.42,27.75,1.62,,2.89,
2014-08-13,96.43,28.01,1.67,,2.98,
2014-08-14,96.93,28.07,1.7,,2.99,
2014-08-15,97.4,28.36,1.72,,3.0,
2014-08-18,98.15,28.47,1.77,,3.08,
2014-08-19,98.7,28.68,1.8,,3.14,
2014-08-20,98.7,28.92,1.8,,3.14,
2014-08-21,98.9,29.03,1.81,,3.19,
2014-08-22,99.05,29.05,1.81,,3.18,
2014-08-25,99.4,28.94,1.83,,3.19,
2014-08-26,99.5,28.95,1.84,,3.2,
2014-08-27,99.52,29.0,1.84,,3.2,
2014-08-28,99.41,29.09,1.83,,3.18,
2014-08-29,99.78,29.31,1.85,,3.22,
2014-09-02,100.07,29.18,1.87,,3.23,
2014-09-03,99.48,29.26,1.84,,3.18,
2014-09-04,99.39,29.34,1.83,,3.16,
2014-09-05,99.89,29.59,1.86,,3.22,
2014-09-08,100.08,29.66,1.87,,3.23,
2014-09-09,99.25,29.39,1.82,,3.16,
2014-09-10,100.07,29.38,1.87,,3.23,
2014-09-11,99.99,29.45,1.86,,3.25,
2014-09-12,99.48,29.09,1.84,,3.2,
2014-09-15,98.52,28.73,1.78,,3.14,
2014-09-16,99.38,29.23,1.83,,3.21,
2014-09-17,99.53,29.44,1.84,,3.23,
2014-09-18,100.28,29.89,1.88,,3.3,
2014-09-19,99.98,29.52,1.87,,3.28,
2014-09-22,99.05,29.16,1.82,,3.2,
2014-09-23,98.78,29.07,1.81,,3.18,
2014-09-24,99.84,29.35,1.86,,3.24,
2014-09-25,97.74,28.81,1.75,,3.04,
2014-09-26,98.78,29.15,1.8,,3.13,
2014-09-29,98.65,29.19,1.8,,3.13,
2014-09-30,98.79,28.95,1.8,,3.15,
2014-10-01,97.21,28.24,1.72,,3.01,
2014-10-02,97.21,28.07,1.72,,3.01,
2014-10-03,98.17,28.25,1.77,,3.08,
2014-10-06,97.96,28.0,1.75,,3.08,
2014-10-07,96.57,27.47,1.68,,2.94,
2014-10-08,98.45,28.09,1.78,,3.1,
2014-10-09,96.86,27.33,1.69,,2.95,
2014-10-10,94.44,25.44,1.56,,2.72,
2014-10-13,92.96,24.9,1.49,,2.63,
2014-10-14,92.97,25.35,1.49,,2.63,
2014-10-15,92.37,25.47,1.46,,2.59,
2014-10-16,91.79,25.87,1.44,,2.54,
2014-10-17,93.0,26.06,1.49,,2.63,
2014-10-20,94.39,26.47,1.56,,2.69,
2014-10-21,96.87,27.45,1.68,,2.85,
2014-10-22,96.37,27.05,1.65,,2.8,
2014-10-23,97.82,27.44,1.73,,2.9,
2014-10-24,98.62,27.72,1.77,,2.97,
2014-10-27,98.69,27.85,1.78,,2.98,
2014-10-28,100.18,28.24,1.86,,3.11,
2014-10-29,99.81,28.3,1.83,,3.09,
2014-10-30,100.02,27.96,1.84,,3.12,
2014-10-31,101.4,29.05,1.92,,3.26,
2014-11-03,101.7,29.25,1.94,,3.3,
2014-11-04,101.36,29.14,1.92,,3.31,
2014-11-05,101.37,29.44,1.92,,3.33,
2014-11-06,101.69,29.18,1.94,,3.33,
2014-11-07,101.6,28.92,1.93,,3.34,
2014-11-10,101.96,29.13,1.95,,3.36,
2014-11-11,102.28,29.08,1.97,,3.37,
2014-11-12,102.46,29.03,1.98,,3.41,
2014-11-13,102.9,29.04,2.01,,3.46,
2014-11-14,103.22,29.29,2.02,,3.53,
2014-11-17,102.91,29.16,2.01,,3.51,
2014-11-18,103.68,29.73,2.05,,3.55,
2014-11-19,103.21,29.52,2.02,,3.48,
2014-11-20,103.67,29.79,2.05,,3.53,
2014-11-21,103.87,30.12,2.07,,3.55,
2014-11-24,104.68,30.41,2.11,,3.6,
2014-11-25,104.84,30.42,2.12,,3.61,
2014-11-26,105.52,31.06,2.16,,3.7,
2014-11-28,106.01,31.15,2.2,,3.75,
2014-12-01,104.81,30.75,2.11,,3.63,
2014-12-02,105.23,30.95,2.14,,3.63,
2014-12-03,105.42,31.6,2.16,,3.66,
2014-12-04,105.37,31.62,2.15,,3.67,
2014-12-05,105.38,31.94,2.15,,3.66,
2014-12-08,104.63,31.49,2.11,,3.55,
2014-12-09,104.96,31.49,2.13,,3.55,
2014-12-10,103.31,30.89,2.02,,3.39,
2014-12-11,103.8,31.03,2.05,,3.43,
2014-12-12,102.67,30.52,1.99,,3.27,
2014-12-15,101.61,30.24,1.93,,3.21,
2014-12-16,99.98,30.03,1.83,,3.08,
2014-12-17,101.8,30.68,1.93,,3.26,
2014-12-18,104.25,31.26,2.07,,3.54,
2014-12-19,104.32,31.26,2.09,,3.56,
2014-12-22,104.58,31.65,2.11,,3.67,
2014-12-23,104.21,31.58,2.09,,3.7,
2014-12-24,104.3,31.37,2.1,,3.69,
2014-12-26,105.04,31.41,2.14,,3.74,
2014-12-29,105.02,31.32,2.14,,3.68,
2014-12-30,104.32,31.12,2.1,,3.61,
2014-12-31,103.25,30.96,2.03,,3.48,
2015-01-02,102.94,30.94,2.01,,3.47,
2015-01-05,101.43,30.35,1.92,,3.31,
2015-01-06,100.07,29.68,1.85,,3.19,
2015-01-07,101.36,29.97,1.92,,3.26,
2015-01-08,103.3,30.86,2.03,,3.47,
2015-01-09,102.62,30.88,1.99,,3.44,
2015-01-12,101.55,30.28,1.92,,3.33,
2015-01-13,101.52,29.99,1.92,,3.33,
2015-01-14,100.96,29.82,1.89,,3.26,
2015-01-15,99.65,29.58,1.82,,3.14,
2015-01-16,100.82,29.9,1.88,,3.24,
2015-01-20,101.62,30.21,1.92,,3.31,
2015-01-21,102.14,30.56,1.95,,3.32,
2015-01-22,104.03,30.74,2.06,,3.48,
2015-01-23,104.26,30.66,2.08,,3.49,
2015-01-26,104.14,30.72,2.07,,3.44,
2015-01-27,101.44,30.17,1.91,,3.14,
2015-01-28,100.92,30.03,1.88,,3.12,
2015-01-29,101.89,30.05,1.93,,3.21,
2015-01-30,101.1,29.46,1.89,,3.1,
2015-02-02,101.98,29.53,1.94,,3.19,
2015-02-03,102.96,30.06,1.99,,3.3,
2015-02-04,102.87,30.17,1.99,,3.32,
2015-02-05,103.76,30.46,2.04,,3.4,
2015-02-06,103.13,30.3,2.0,,3.38,
2015-02-09,102.8,29.98,1.98,,3.36,
2015-02-10,104.4,30.99,2.07,,3.51,
2015-02-11,104.78,31.09,2.1,,3.54,
2015-02-12,106.0,31.59,2.17,,3.7,
2015-02-13,106.91,31.81,2.23,,3.77,
2015-02-17,107.01,31.91,2.23,,3.77,
2015-02-18,107.16,31.83,2.24,,3.78,
2015-02-19,107.69,31.91,2.28,,3.82,
2015-02-20,108.41,32.1,2.32,,3.88,
2015-02-23,108.52,31.9,2.33,,3.89,
2015-02-24,108.6,32.33,2.33,,3.92,
2015-02-25,108.33,32.16,2.31,,3.85,
2015-02-26,108.88,32.38,2.35,,3.93,
2015-02-27,108.4,32.29,2.32,,3.88,
2015-03-02,109.38,33.17,2.38,,3.98,
2015-03-03,108.87,32.56,2.35,,3.9,
2015-03-04,108.45,32.52,2.32,,3.84,
2015-03-05,108.64,32.54,2.33,,3.83,
2015-03-06,107.41,32.2,2.25,,3.69,
2015-03-09,107.72,32.3,2.27,,3.74,
2015-03-10,105.72,31.7,2.15,,3.52,
2015-03-11,105.11,31.77,2.11,,3.44,
2015-03-12,105.8,31.76,2.15,,3.51,
2015-03-13,105.34,31.98,2.12,,3.45,
2015-03-16,106.7,32.46,2.2,,3.58,
2015-03-17,106.87,32.23,2.22,,3.58,
2015-03-18,107.92,32.47,2.28,,3.71,
2015-03-19,108.08,32.54,2.29,,3.69,
2015-03-20,108.53,33.0,2.34,,3.76,
2015-03-23,108.32,32.73,2.32,,3.76,
2015-03-24,107.93,32.45,2.29,,3.73,
2015-03-25,105.46,30.86,2.13,,3.44,
2015-03-26,105.1,30.43,2.12,,3.44,
2015-03-27,105.52,31.3,2.14,,3.45,
2015-03-30,106.73,31.7,2.21,,3.57,
2015-03-31,105.6,31.34,2.15,,3.48,
2015-04-01,105.05,31.14,2.11,,3.44,
2015-04-02,105.12,31.07,2.11,,3.46,
2015-04-06,105.98,31.2,2.16,,3.54,
2015-04-07,105.8,31.22,2.15,,3.52,
2015-04-08,106.64,31.4,2.2,,3.55,
2015-04-09,107.31,31.81,2.25,,3.59,
2015-04-10,107.75,31.94,2.27,,3.63,
2015-04-13,107.48,31.75,2.26,,3.6,
2015-04-14,107.17,31.43,2.24,,3.56,
2015-04-15,107.84,31.95,2.28,,3.65,
2015-04-16,107.69,31.81,2.27,,3.61,
2015-04-17,106.01,31.36,2.16,,3.46,
2015-04-20,107.6,31.63,2.26,,3.64,
2015-04-21,108.06,31.84,2.29,,3.63,
2015-04-22,108.65,32.29,2.33,,3.74,
2015-04-23,109.06,31.79,2.35,,3.79,
2015-04-24,110.54,31.27,2.44,,3.88,
2015-04-27,110.26,31.35,2.43,,3.92,
2015-04-28,110.04,31.38,2.41,,3.96,
2015-04-29,109.35,31.21,2.37,,3.9,
2015-04-30,107.63,30.94,2.26,,3.74,
2015-05-01,109.05,31.8,2.35,,3.87,
2015-05-04,109.23,31.73,2.36,,3.88,
2015-05-05,107.45,31.04,2.24,,3.71,
2015-05-06,106.71,31.01,2.2,,3.62,
2015-05-07,107.35,31.35,2.23,,3.69,
2015-05-08,108.69,31.66,2.32,,3.84,
2015-05-11,108.27,31.68,2.29,,3.78,
2015-05-12,107.78,31.39,2.26,,3.73,
2015-05-13,108.0,31.59,2.27,,3.78,
2015-05-14,109.58,31.96,2.37,,3.96,
2015-05-15,109.58,32.02,2.37,,3.92,
2015-05-18,110.06,32.33,2.4,,3.97,
2015-05-19,109.94,32.21,2.4,,3.93,
2015-05-20,110.01,32.28,2.4,,3.96,
2015-05-21,110.58,32.45,2.44,,4.0,
2015-05-22,110.47,32.51,2.43,,3.99,
2015-05-26,109.2,32.26,2.35,,3.83,
2015-05-27,110.96,33.53,2.46,,4.02,
2015-05-28,110.71,33.56,2.44,,4.01,
2015-05-29,110.05,33.69,2.4,,3.93,
2015-06-01,110.42,33.71,2.42,,3.95,
2015-06-02,110.07,33.33,2.4,,3.93,
2015-06-03,110.4,33.11,2.42,,3.95,
2015-06-04,109.56,32.81,2.37,,3.85,
2015-06-05,109.3,32.81,2.35,,3.81,
2015-06-08,108.19,32.19,2.28,,3.69,
2015-06-09,108.01,32.17,2.27,,3.66,
2015-06-10,109.49,32.57,2.36,,3.82,
2015-06-11,109.65,32.56,2.37,,3.83,
2015-06-12,108.75,32.27,2.31,,3.73,
2015-06-15,108.21,32.2,2.28,,3.66,
2015-06-16,108.8,32.29,2.31,,3.72,
2015-06-17,109.1,32.32,2.33,,3.75,
2015-06-18,110.69,32.78,2.43,,3.83,
2015-06-19,109.89,32.61,2.39,,3.75,
2015-06-22,110.7,32.89,2.45,,3.83,
2015-06-23,110.79,32.73,2.46,,3.84,
2015-06-24,110.22,32.3,2.42,,3.79,
2015-06-25,110.0,32.27,2.4,,3.77,
2015-06-26,109.27,31.47,2.36,,3.67,
2015-06-29,106.69,30.59,2.19,,3.44,
2015-06-30,107.07,30.7,2.22,,3.45,
2015-07-01,107.92,30.77,2.26,,3.52,
2015-07-02,107.95,30.91,2.27,,3.52,
2015-07-06,107.7,30.46,2.25,,3.48,
2015-07-07,107.97,30.37,2.26,,3.5,
2015-07-08,106.09,29.55,2.15,,3.33,
2015-07-09,106.03,29.17,2.14,,3.29,
2015-07-10,107.65,29.71,2.24,,3.44,
2015-07-13,109.54,29.96,2.36,,3.6,
2015-07-14,110.26,30.27,2.4,,3.64,
2015-07-15,110.38,30.09,2.42,,3.64,
2015-07-16,111.94,30.15,2.51,,3.78,
2015-07-17,113.59,30.09,2.62,,3.95,
2015-07-20,113.98,29.88,2.65,,4.01,
2015-07-21,113.91,29.89,2.65,,3.94,
2015-07-22,112.62,29.14,2.56,,3.75,
2015-07-23,112.2,29.58,2.53,,3.72,
2015-07-24,111.1,28.98,2.46,,3.66,
2015-07-27,110.18,28.77,2.39,,3.57,
2015-07-28,111.13,29.37,2.46,,3.66,
2015-07-29,111.55,29.41,2.48,,3.73,
2015-07-30,112.08,29.52,2.52,,3.75,
2015-07-31,111.95,29.18,2.51,,3.71,
2015-08-03,111.6,29.09,2.49,,3.66,
2015-08-04,111.39,28.76,2.47,,3.59,
2015-08-05,112.25,29.13,2.53,,3.68,
2015-08-06,110.45,28.61,2.41,,3.59,
2015-08-07,110.31,28.77,2.4,,3.59,
2015-08-10,111.57,29.48,2.48,,3.76,
2015-08-11,110.14,28.82,2.39,,3.59,
2015-08-12,110.52,28.99,2.41,,3.63,
2015-08-13,110.34,28.75,2.4,,3.61,
2015-08-14,110.51,28.52,2.41,,3.66,
2015-08-17,111.43,28.76,2.47,,3.72,
2015-08-18,110.86,28.22,2.43,,3.67,
2015-08-19,110.13,27.96,2.38,,3.59,
2015-08-20,107.08,26.91,2.19,,3.34,
2015-08-21,102.4,26.18,1.91,,2.96,
2015-08-24,98.46,25.59,1.69,,2.63,
2015-08-25,98.09,25.34,1.67,,2.55,
2015-08-26,103.03,26.6,1.91,,2.92,
2015-08-27,105.64,27.59,2.06,,3.13,
2015-08-28,105.62,27.75,2.05,,3.14,
2015-08-31,104.31,27.67,1.98,,3.07,
2015-09-01,101.05,26.7,1.8,,2.77,
2015-09-02,103.9,27.33,1.94,,2.97,
2015-09-03,103.39,27.55,1.91,,2.97,
2015-09-04,102.16,27.07,1.85,,2.84,
2015-09-08,105.04,28.27,2.01,,3.06,
2015-09-09,103.86,27.75,1.94,,2.95,
2015-09-10,104.99,27.87,2.0,,3.03,
2015-09-11,105.57,27.89,2.03,,3.08,
2015-09-14,105.25,27.95,2.01,,3.05,
2015-09-15,106.49,28.31,2.08,,3.17,
2015-09-16,107.09,28.37,2.12,,3.21,
2015-09-17,107.13,28.14,2.12,,3.14,
2015-09-18,105.35,27.65,2.03,,3.02,
2015-09-21,105.68,27.57,2.05,,3.11,
2015-09-22,104.1,26.96,1.96,,2.96,
2015-09-23,104.18,26.76,1.96,,2.98,
2015-09-24,103.8,26.71,1.94,,2.98,
2015-09-25,102.92,26.71,1.89,,2.97,
2015-09-28,99.99,25.97,1.73,,2.76,
2015-09-29,99.47,26.14,1.7,,2.73,
2015-09-30,101.76,27.15,1.82,,2.88,
2015-10-01,102.22,26.83,1.84,,2.89,
2015-10-02,104.01,27.39,1.94,,3.0,
2015-10-05,105.5,27.92,2.03,,3.18,
2015-10-06,105.0,28.01,2.0,,3.2,
2015-10-07,105.63,28.38,2.03,,3.24,
2015-10-08,106.05,28.57,2.05,,3.29,
2015-10-09,106.53,28.39,2.08,,3.33,
2015-10-12,106.79,28.39,2.1,,3.34,
2015-10-13,106.1,28.04,2.06,,3.32,
2015-10-14,105.93,29.06,2.05,,3.31,
2015-10-15,107.67,29.34,2.15,,3.42,
2015-10-16,108.12,29.4,2.17,,3.45,
2015-10-19,108.74,29.39,2.21,,3.48,
2015-10-20,108.18,29.37,2.18,,3.45,
2015-10-21,107.52,29.41,2.14,,3.38,
2015-10-22,109.71,30.43,2.27,,3.6,
2015-10-23,112.78,30.8,2.46,,3.89,
2015-10-26,112.85,30.25,2.46,,3.87,
2015-10-27,113.08,29.98,2.48,,3.8,
2015-10-28,114.02,30.43,2.54,,3.96,
2015-10-29,113.84,29.61,2.53,,3.93,
2015-10-30,113.33,29.85,2.49,,3.86,
2015-11-02,114.61,30.11,2.58,,3.96,
2015-11-03,115.01,30.27,2.6,,4.02,
2015-11-04,115.02,30.35,2.6,,4.02,
2015-11-05,114.71,29.72,2.58,,4.0,
2015-11-06,114.79,30.5,2.59,,4.03,
2015-11-09,113.57,30.21,2.51,,3.92,
2015-11-10,113.28,29.66,2.49,,3.85,
2015-11-11,113.14,29.68,2.48,,3.85,
2015-11-12,112.04,29.3,2.4,,3.74,
2015-11-13,109.84,29.03,2.26,,3.52,
2015-11-16,111.42,29.39,2.36,,3.68,
2015-11-17,111.49,29.59,2.37,,3.68,
2015-11-18,113.63,29.88,2.5,,3.84,
2015-11-19,113.71,29.95,2.51,,3.89,
2015-11-20,114.48,30.05,2.56,,3.97,
2015-11-23,114.15,29.69,2.53,,3.92,
2015-11-24,114.05,30.04,2.53,,3.92,
2015-11-25,114.15,30.08,2.53,,3.88,
2015-11-27,114.31,30.21,2.54,,3.9,
2015-11-30,114.02,30.54,2.53,,3.91,
2015-12-01,115.16,31.01,2.6,,4.02,
2015-12-02,114.45,30.86,2.55,,3.94,
2015-12-03,112.51,30.68,2.42,,3.8,
2015-12-04,115.14,31.21,2.59,,4.07,
2015-12-07,114.62,30.95,2.56,,4.01,
2015-12-08,114.63,30.69,2.56,,3.99,
2015-12-09,112.89,30.29,2.44,,3.81,
2015-12-10,113.4,30.44,2.47,,3.84,
2015-12-11,110.79,29.87,2.3,,3.6,
2015-12-14,111.63,29.67,2.36,,3.67,
2015-12-15,112.31,30.12,2.4,,3.72,
2015-12-16,113.98,30.35,2.5,,3.88,
2015-12-17,112.32,29.93,2.4,,3.7,
2015-12-18,109.83,29.58,2.27,,3.48,
2015-12-21,111.05,30.09,2.33,,3.59,
2015-12-22,111.78,30.14,2.38,,3.67,
2015-12-23,112.61,30.35,2.43,,3.76,
2015-12-24,112.59,30.4,2.43,,3.75,
2015-12-28,112.53,30.28,2.43,,3.75,
2015-12-29,114.3,30.64,2.54,,3.89,
2015-12-30,113.27,30.36,2.47,,3.8,
2015-12-31,111.86,29.95,2.38,,3.64,
2016-01-04,109.5,29.6,2.23,,3.49,
2016-01-05,109.31,29.32,2.21,,3.46,
2016-01-06,108.26,28.31,2.15,,3.34,
2016-01-07,104.87,27.51,1.95,,3.04,
2016-01-08,104.01,27.12,1.9,,2.97,
2016-01-11,104.33,27.21,1.92,,3.03,
2016-01-12,105.54,27.44,1.99,,3.13,
2016-01-13,101.9,26.56,1.78,,2.89,
2016-01-14,104.07,27.11,1.89,,3.05,
2016-01-15,100.84,25.89,1.72,,2.78,
2016-01-19,101.06,25.93,1.73,,2.79,
2016-01-20,100.75,26.1,1.71,,2.73,
2016-01-21,100.85,26.49,1.72,,2.78,
2016-01-22,103.77,26.97,1.86,,3.0,
2016-01-25,102.23,26.6,1.78,,2.89,
2016-01-26,103.15,26.84,1.83,,2.98,
2016-01-27,100.58,26.54,1.7,,2.79,
2016-01-28,102.0,26.48,1.76,,2.9,
2016-01-29,104.13,27.68,1.88,,3.18,
2016-02-01,104.41,27.8,1.89,,3.21,
2016-02-02,102.15,26.88,1.77,,3.04,
2016-02-03,101.66,26.95,1.74,,3.02,
2016-02-04,101.65,27.41,1.74,,3.04,
2016-02-05,98.12,26.47,1.56,,2.78,
2016-02-08,96.62,25.81,1.49,,2.66,
2016-02-09,96.32,25.66,1.47,,2.62,
2016-02-10,96.69,25.46,1.49,,2.64,
2016-02-11,96.55,25.26,1.49,,2.61,
2016-02-12,98.02,25.82,1.55,,2.72,
2016-02-16,100.23,26.72,1.65,,2.87,
2016-02-17,102.5,27.36,1.77,,3.04,
2016-02-18,101.33,27.23,1.71,,3.01,
2016-02-19,101.63,27.35,1.72,,3.02,
2016-02-22,103.28,27.78,1.81,,3.13,
2016-02-23,101.58,27.34,1.72,,2.98,
2016-02-24,102.55,27.71,1.77,,3.06,
2016-02-25,103.56,28.04,1.82,,3.17,
2016-02-26,103.43,28.22,1.81,,3.14,
2016-02-29,102.5,28.16,1.76,,3.09,
2016-03-01,105.79,28.92,1.93,,3.35,
2016-03-02,105.83,29.1,1.93,,3.38,
2016-03-03,105.63,29.13,1.92,,3.37,
2016-03-04,105.67,29.43,1.93,,3.4,
2016-03-07,105.02,29.56,1.89,,3.34,
2016-03-08,104.15,28.89,1.84,,3.28,
2016-03-09,104.82,29.1,1.88,,3.36,
2016-03-10,104.66,29.24,1.87,,3.35,
2016-03-11,106.49,29.8,1.97,,3.51,
2016-03-14,106.67,29.73,1.98,,3.52,
2016-03-15,106.63,29.65,1.98,,3.56,
2016-03-16,107.58,29.92,2.03,,3.68,
2016-03-17,107.52,30.13,2.02,,3.73,
2016-03-18,107.37,30.52,2.03,,3.74,
2016-03-21,107.79,30.56,2.06,,3.78,
2016-03-22,108.12,30.56,2.08,,3.79,
2016-03-23,107.23,30.07,2.03,,3.72,
2016-03-24,107.26,30.05,2.03,,3.74,
2016-03-28,107.11,30.03,2.02,,3.72,
2016-03-29,108.83,30.44,2.11,,3.89,
2016-03-30,109.36,30.71,2.15,,3.96,
2016-03-31,109.2,30.54,2.13,,3.94,
2016-04-01,110.36,30.75,2.2,,4.03,
2016-04-04,109.94,30.48,2.18,,3.98,
2016-04-05,108.88,30.31,2.12,,3.86,
2016-04-06,110.67,30.6,2.22,,3.97,
2016-04-07,109.08,30.13,2.12,,3.8,
2016-04-08,109.0,30.27,2.12,,3.8,
2016-04-11,108.6,30.26,2.1,,3.78,
2016-04-12,109.51,30.22,2.15,,3.84,
2016-04-13,110.91,30.9,2.23,,3.97,
2016-04-14,110.92,30.66,2.23,,3.96,
2016-04-15,110.64,30.4,2.21,,3.92,
2016-04-18,111.23,30.4,2.25,,3.96,
2016-04-19,110.55,30.03,2.21,,3.9,
2016-04-20,110.64,30.32,2.21,,3.92,
2016-04-21,110.65,30.14,2.21,,3.88,
2016-04-22,108.98,30.19,2.11,,3.69,
2016-04-25,108.98,30.01,2.11,,3.68,
2016-04-26,108.45,30.41,2.08,,3.63,
2016-04-27,107.58,30.72,2.03,,3.58,
2016-04-28,106.28,29.92,1.96,,3.44,
2016-04-29,105.72,29.13,1.93,,3.36,
2016-05-02,106.72,29.35,1.98,,3.42,
2016-05-03,105.73,29.01,1.93,,3.34,
2016-05-04,105.05,28.68,1.89,,3.3,
2016-05-05,105.02,28.75,1.89,,3.3,
2016-05-06,105.58,28.79,1.92,,3.37,
2016-05-09,105.88,28.76,1.93,,3.37,
2016-05-10,107.33,29.1,2.01,,3.5,
2016-05-11,106.36,29.03,1.96,,3.44,
2016-05-12,105.89,28.51,1.93,,3.41,
2016-05-13,105.5,28.61,1.91,,3.37,
2016-05-16,106.82,29.07,1.98,,3.49,
2016-05-17,105.48,28.88,1.91,,3.4,
2016-05-18,105.86,29.33,1.93,,3.43,
2016-05-19,105.31,29.17,1.9,,3.37,
2016-05-20,106.47,30.05,1.96,,3.47,
2016-05-23,106.33,30.26,1.95,,3.46,
2016-05-24,108.46,30.99,2.07,,3.66,
2016-05-25,109.24,31.17,2.11,,3.74,
2016-05-26,109.56,31.28,2.13,,3.77,
2016-05-27,110.13,31.47,2.16,,3.83,
2016-05-31,110.34,31.66,2.18,,3.85,
2016-06-01,110.35,31.82,2.18,,3.82,
2016-06-02,110.58,31.83,2.19,,3.8,
2016-06-03,110.06,31.92,2.16,,3.77,
2016-06-06,110.46,31.85,2.18,,3.8,
2016-06-07,110.18,32.15,2.17,,3.84,
2016-06-08,110.37,32.14,2.18,,3.87,
2016-06-09,110.19,32.18,2.17,,3.87,
2016-06-10,108.94,31.65,2.1,,3.77,
2016-06-13,108.03,31.49,2.04,,3.66,
2016-06-14,108.03,31.48,2.04,,3.67,
2016-06-15,107.72,31.47,2.02,,3.66,
2016-06-16,108.04,31.47,2.04,,3.68,
2016-06-17,106.49,31.2,1.97,,3.59,
2016-06-20,107.16,31.55,2.0,,3.65,
2016-06-21,107.5,31.55,2.02,,3.72,
2016-06-22,107.24,31.52,2.01,,3.68,
2016-06-23,108.77,32.31,2.1,,3.84,
2016-06-24,104.29,30.55,1.84,,3.39,
2016-06-27,102.22,29.31,1.73,,3.19,
2016-06-28,104.46,30.08,1.84,,3.37,
2016-06-29,106.31,30.69,1.94,,3.53,
2016-06-30,107.54,31.21,2.01,,3.64,
2016-07-01,108.08,30.96,2.03,,3.67,
2016-07-05,107.42,30.39,2.0,,3.59,
2016-07-06,108.3,30.43,2.05,,3.65,
2016-07-07,108.62,30.8,2.06,,3.65,
2016-07-08,110.3,31.66,2.16,,3.83,
2016-07-11,110.93,32.01,2.2,,3.9,
2016-07-12,111.49,32.43,2.23,,3.99,
2016-07-13,111.22,32.47,2.22,,3.99,
2016-07-14,111.98,32.71,2.26,,4.08,
2016-07-15,111.8,32.7,2.25,,4.06,
2016-07-18,112.54,33.18,2.29,,4.14,
2016-07-19,112.13,33.06,2.27,,4.12,
2016-07-20,113.44,33.59,2.35,,4.28,
2016-07-21,113.18,33.35,2.33,,4.21,
2016-07-22,113.65,33.52,2.36,,4.28,
2016-07-25,113.66,33.71,2.36,,4.26,
2016-07-26,113.79,35.02,2.37,,4.29,
2016-07-27,114.58,35.01,2.42,,4.39,
2016-07-28,114.98,34.82,2.44,,4.42,
2016-07-29,115.23,34.67,2.46,,4.45,
2016-08-01,115.84,34.69,2.5,,4.48,
2016-08-02,114.96,34.16,2.44,,4.38,
2016-08-03,115.34,34.2,2.46,,4.42,
2016-08-04,115.67,34.52,2.49,,4.49,
2016-08-05,116.78,34.96,2.56,,4.62,
2016-08-08,116.65,34.92,2.55,,4.63,
2016-08-09,116.92,35.21,2.57,,4.65,
2016-08-10,116.62,34.97,2.55,,4.61,
2016-08-11,117.12,35.1,2.58,,4.66,
2016-08-12,117.2,35.26,2.58,,4.64,
2016-08-15,117.7,35.74,2.62,,4.7,
2016-08-16,117.05,35.49,2.58,,4.61,
2016-08-17,117.26,35.49,2.59,,4.6,
2016-08-18,117.29,35.74,2.59,,4.6,
2016-08-19,117.26,36.05,2.59,,4.61,
2016-08-22,117.35,36.07,2.59,,4.6,
2016-08-23,117.56,36.24,2.6,,4.65,
2016-08-24,116.8,35.94,2.55,,4.59,
2016-08-25,116.61,36.09,2.54,,4.61,
2016-08-26,116.78,36.25,2.55,,4.61,
2016-08-29,116.94,36.39,2.56,,4.66,
2016-08-30,116.56,36.32,2.54,,4.62,
